date,prcp(m/day),petfao56(m/day),streamflow(m3/s)
2017-02-14,0.00165641310737,-0.0014517500546496,238.75
2017-02-15,8.052277198516943e-05,-0.0020513213578599,210.125
2017-02-16,6.033077407312757e-05,-0.0025313918133453,197.75
2017-02-17,0.0001399559508939,-0.002374234582544,212.5
2017-02-18,7.091316054325906e-05,-0.0017493569705075,262.3333333333333
2017-02-19,3.575795361473607e-05,-0.0029147186111787,273.4166666666667
2017-02-20,0.0022395542581667,-0.0014673584311375,264.75
2017-02-21,0.0065263749810695,-0.0009951402194062,265.0
2017-02-22,0.004443084216594,-0.0008748291799075,265.875
2017-02-23,0.0044280781324892,-0.0005215609454014,269.6666666666667
2017-02-24,0.0020247129235439,-0.0005155626669401,270.7083333333333
2017-02-25,0.0015668518702549,-0.0005250727831435,276.75
2017-02-26,0.0010639698648364,-0.0005305735895371,275.5
2017-02-27,0.0014191748084566,-0.0005697977990165,276.625
2017-02-28,0.0004676420470022,-0.0007575541209141,263.8333333333333
2017-03-01,0.0011532471730163,-0.0007055519457395,296.7916666666667
2017-03-02,0.0020525945202884,-0.0006359226263086,296.9583333333333
2017-03-03,0.0021749911671254,-0.0006818370846685,305.6666666666667
2017-03-04,0.0015122101062128,-0.0007057590087735,305.0416666666667
2017-03-05,0.0077959333248184,-0.0004818388814085,307.7083333333333
2017-03-06,0.003642102527219,-0.0004524257252098,311.25
2017-03-07,0.0040228631381245,-0.0004800568555881,313.0833333333333
2017-03-08,0.0006937958005616,-0.0004093128065594,310.7916666666667
2017-03-09,0.0005363318589336,-0.0004244604220342,320.5416666666667
2017-03-10,0.0007343538022013,-0.0004835418795207,313.6666666666667
2017-03-11,0.0011724845661497,-0.0005195467474827,302.625
2017-03-12,0.003937815190259,-0.000526161252934,303.125
2017-03-13,0.0027032056620508,-0.0005634311697806,347.0833333333333
2017-03-14,0.0006664618843076,-0.0005252213538777,349.875
2017-03-15,0.0004748237147768,-0.0007670292638638,343.4583333333333
2017-03-16,9.474447628701729e-05,-0.0009443300207306,361.25
2017-03-17,0.0006536524360504,-0.0008428265706494,347.375
2017-03-18,0.0016809840330913,-0.0008285431252929,353.4583333333333
2017-03-19,0.0008054262824825,-0.001081904834254,354.3333333333333
2017-03-20,0.0010738892038853,-0.0012744185415831,393.375
2017-03-21,0.0042071905969038,-0.0008016722463622,398.7916666666667
2017-03-22,0.0001897137425455,-0.0016129606412342,289.5652173913044
2017-03-23,0.0008688975420694,-0.0017364563899056,336.5833333333333
2017-03-24,0.0067592706694874,-0.0009772700716958,323.4583333333333
2017-03-25,0.0012453542926613,-0.0012971228138353,320.25
2017-03-26,0.0001576925344245,-0.0016526769307433,325.75
2017-03-27,1.279929107708396e-05,-0.0022446959664544,327.8333333333333
2017-03-28,0.0001352219145926,-0.0023429438840416,328.75
2017-03-29,0.0012838509484236,-0.001819584596469,286.5416666666667
2017-03-30,0.0046582473724829,-0.0023233010500811,302.7083333333333
2017-03-31,0.0016339695257124,-0.0023302293514557,285.9166666666667
2017-04-01,0.0012879073702876,-0.0020911406713958,264.75
2017-04-02,0.0027114595326457,-0.0013904637700929,321.8333333333333
2017-04-03,0.0017921469382085,-0.0017824395286349,318.2083333333333
2017-04-04,0.000196130556212,-0.003217860531575,319.125
2017-04-05,0.0005196839185145,-0.003672804945289,320.5833333333333
2017-04-06,0.0002190330828115,-0.0039282143845896,320.125
2017-04-07,0.0005778427685291,-0.0032837621539101,317.0416666666667
2017-04-08,0.0015252539303182,-0.0027356552529572,325.7083333333333
2017-04-09,0.0069870544919031,-0.0018530921332562,319.4166666666667
2017-04-10,0.0050938275366455,-0.0018943658713116,289.0
2017-04-11,0.0099233938140737,-0.0012135992698625,280.25
2017-04-12,0.0006000039401659,-0.0023174907657219,279.5833333333333
2017-04-13,4.757190811675287e-05,-0.0033716634993721,351.3333333333333
2017-04-14,0.0003160186242132,-0.0039502002029043,349.5833333333333
2017-04-15,0.0053870130952991,-0.0024051682920564,345.5416666666667
2017-04-16,0.0122777265492461,-0.0021207387040323,358.5416666666667
2017-04-17,9.770471573414342e-05,-0.0039481925085003,369.75
2017-04-18,2.3594862352637088e-05,-0.0045174043651303,351.8333333333333
2017-04-19,0.0045471886640492,-0.0033720247417439,347.875
2017-04-20,0.0088517573901089,-0.0018995206680543,342.6666666666667
2017-04-21,0.0059361533614844,-0.0020140497616443,416.125
2017-04-22,0.0006512980471662,-0.0027421089874738,438.125
2017-04-23,0.000505317099961,-0.004051907891183,384.75
2017-04-24,0.0085308941822691,-0.0016529522795472,412.9166666666667
2017-04-25,0.008822049108956,-0.0024348050337212,348.3333333333333
2017-04-26,0.0128220888117816,-0.0010763303034406,468.25
2017-04-27,0.0035547739073481,-0.001388543432461,318.8333333333333
2017-04-28,0.0009875245110973,-0.0023011310988508,372.8333333333333
2017-04-29,0.0021446539480222,-0.0030227735627265,380.2083333333333
2017-04-30,0.0064525276895298,-0.0026547246728387,381.6666666666667
2017-05-01,0.0005951641028445,-0.0044880837771032,413.8333333333333
2017-05-02,0.0036152365821301,-0.0034043613382861,464.0
2017-05-03,0.0087702022196914,-0.0052450491965719,488.75
2017-05-04,0.0046976171568721,-0.003299498952043,481.0
2017-05-05,0.0098446928659811,-0.0017018305231745,415.5416666666667
2017-05-06,0.0028470062397541,-0.0025892254852304,324.0
2017-05-07,0.0015675008024847,-0.0043259775111289,301.5
2017-05-08,0.0006051277680519,-0.0056389759461052,320.25
2017-05-09,0.0017896417376112,-0.004833885501782,259.375
2017-05-10,0.007266038616409,-0.0031736999216569,252.75
2017-05-11,0.0132046795723227,-0.0032763160146793,248.5
2017-05-12,0.0002561115105242,-0.0052948112307809,249.75
2017-05-13,0.0027218862640088,-0.0045684485572463,238.69565217391303
2017-05-14,0.0022260988352251,-0.0050924162268959,229.0
2017-05-15,0.0054263592963044,-0.0044156168395765,434.3333333333333
2017-05-16,0.0015023251425314,-0.0049951056901128,460.9166666666667
2017-05-17,0.0043482979768635,-0.0037970424797614,426.5
2017-05-18,0.0044250469450872,-0.0051768322425086,472.2916666666667
2017-05-19,0.0006608468458534,-0.0056968353962512,446.125
2017-05-20,0.0103563981900554,-0.002888780584205,477.6666666666667
2017-05-21,0.0060279009568068,-0.0025571829661829,439.6666666666667
2017-05-22,0.0094865415633616,-0.0025554582337714,455.0833333333333
2017-05-23,0.0062478452354624,-0.0030582365097672,414.75
2017-05-24,0.0072877810934575,-0.0026468818678221,411.8333333333333
2017-05-25,0.004520199413152,-0.0035543773395753,434.4583333333333
2017-05-26,0.0033264273400456,-0.0044731450403282,515.7083333333334
2017-05-27,0.0008740562544544,-0.0058416420371983,527.5
2017-05-28,0.0012718367849928,-0.0041067360108755,499.75
2017-05-29,0.0059244539066808,-0.0030249393240326,472.6666666666667
2017-05-30,0.0041388023011268,-0.004260294654121,465.875
2017-05-31,0.005450704272237,-0.0022925658225799,507.9166666666667
2017-06-01,0.0071384116326758,-0.0024959705858832,529.5833333333334
2017-06-02,0.0028683831078012,-0.0038400261215895,503.375
2017-06-03,0.009516670921491,-0.0017282880275728,484.8333333333333
2017-06-04,0.0129810310560872,-0.001972471969248,478.375
2017-06-05,0.0019977471186228,-0.0059397493582494,465.8333333333333
2017-06-06,0.0008533543501921,-0.0063770259781353,449.0
2017-06-07,0.0043477138461103,-0.0044530429958394,434.7083333333333
2017-06-08,0.0083326653473135,-0.0032531032023372,585.8333333333334
2017-06-09,0.0064285308040013,-0.0035669526602297,719.1739130434783
2017-06-10,0.0078957647630109,-0.0029380026616759,748.7083333333334
2017-06-11,0.004350967767042,-0.003924165959265,744.5
2017-06-12,0.0049314485580207,-0.0022857062608748,936.1
2017-06-13,0.0061917064795717,-0.0019718082189463,1036.5
2017-06-14,0.0165066908757737,-0.0013193734793548,1106.0
2017-06-15,0.007114535181381,-0.0024250185467884,1369.1304347826087
2017-06-16,0.0035921420372119,-0.0032846742436093,1813.3333333333333
2017-06-17,0.0080176154741856,-0.0024759044293259,2007.8260869565215
2017-06-18,0.0063024963051359,-0.0030536160481369,700.4583333333334
2017-06-19,0.0050845505592181,-0.0043093683535163,467.0416666666667
2017-06-20,0.0054009763430421,-0.0041899012219225,524.1304347826087
2017-06-21,0.0051514210622028,-0.0048598879806519,829.3333333333334
2017-06-22,0.0079118644721644,-0.0028302639901792,1207.142857142857
2017-06-23,0.0052607513762665,-0.0040852732722013,1272.2916666666667
2017-06-24,0.0127924183978644,-0.0016999717322666,1312.2727272727273
2017-06-25,0.0030270153523862,-0.0035215065984424,1323.9130434782608
2017-06-26,0.005517332205409,-0.0038514931441726,1408.75
2017-06-27,0.0057035609657605,-0.0042734615359162,1212.608695652174
2017-06-28,0.0078221873840954,-0.0039039465216199,683.125
2017-06-29,0.0068652514168838,-0.00457432441967,731.0
2017-06-30,0.0036135659526016,-0.0053824935917455,712.125
2017-07-01,0.0024261224250584,-0.0053507964715175,1240.8333333333333
2017-07-02,0.0024313558142272,-0.0045109213784869,1263.3333333333333
2017-07-03,0.0061430664419689,-0.003276269543344,781.125
2017-07-04,0.0076025485642507,-0.0027460363665404,789.625
2017-07-05,0.0288330701802053,-0.0024537459935398,786.2916666666666
2017-07-06,0.0137568499965188,-0.0037391348028493,740.125
2017-07-07,0.000498460766512,-0.0053668558756499,734.875
2017-07-08,0.001864426767907,-0.0031718578690123,726.625
2017-07-09,0.0019550789221953,-0.0059098895671569,730.0
2017-07-10,0.0024900621636811,-0.0061749973260497,610.0
2017-07-11,0.0034021608446615,-0.0059310306680665,691.375
2017-07-12,0.001786244683691,-0.0058028400411761,737.5
2017-07-13,0.0066137203236272,-0.0044515710743089,656.5
2017-07-14,0.001230508954192,-0.0057044191855095,678.25
2017-07-15,0.0035884222178439,-0.0049711861184466,684.625
2017-07-16,0.0064805406179903,-0.00422994053921,615.25
2017-07-17,0.0035979619757704,-0.0051180809248094,614.125
2017-07-18,0.0030544265474563,-0.0050182818995829,601.0
2017-07-19,0.0014191271089047,-0.0058930759404234,632.875
2017-07-20,0.0018741559407735,-0.0050605031355922,609.625
2017-07-21,0.0024662564298542,-0.0052142759463346,609.625
2017-07-22,0.0024660144132111,-0.0049806694596394,624.25
2017-07-23,0.0019022748327024,-0.0055445413940016,602.5
2017-07-24,0.0032040656867375,-0.0056019768028706,594.625
2017-07-25,0.0020522827978535,-0.0053020263705601,601.2916666666666
2017-07-26,0.0028871396424056,-0.0051650236579848,568.6666666666666
2017-07-27,0.0049539012165047,-0.0042830395470295,617.0416666666666
2017-07-28,0.0068671165542533,-0.0049130686669219,607.0
2017-07-29,0.0096774419982795,-0.0038917848828836,863.0416666666666
2017-07-30,0.0064669119692122,-0.004900374446968,832.75
2017-07-31,0.0016950528801874,-0.0046848394368683,686.125
2017-08-01,0.0076516291079497,-0.0038846677887917,581.1739130434783
2017-08-02,0.0128054783387589,-0.0019723609585354,587.1666666666666
2017-08-03,0.0072927097099122,-0.003676734724141,580.1666666666666
2017-08-04,0.002693295708542,-0.0052516201464112,582.1666666666666
2017-08-05,0.0016872852177904,-0.0052421034096287,1014.25
2017-08-06,0.0025667532729538,-0.0047194172277548,968.2916666666666
2017-08-07,0.0171999337698353,-0.0018097788621696,940.1666666666666
2017-08-08,0.0039414317211797,-0.0054469906598358,703.75
2017-08-09,0.0031028435280945,-0.0055376398118099,776.7083333333334
2017-08-10,0.0023078785918223,-0.0040058534111912,749.875
2017-08-11,0.0039236264504165,-0.0036619522733276,709.0
2017-08-12,0.007015035391933,-0.0039663208573268,742.75
2017-08-13,0.0022155044993069,-0.0050810713727991,754.75
2017-08-14,0.0013349493240448,-0.0048692829235139,757.375
2017-08-15,0.0054148740066718,-0.003479191688127,769.75
2017-08-16,0.0018056577195245,-0.0040483202608621,738.25
2017-08-17,0.0042885663838075,-0.0037121922864894,773.125
2017-08-18,0.0099225866035377,-0.0028174871406354,857.5
2017-08-19,0.0071800204700943,-0.0032601316226333,937.75
2017-08-20,0.0063275425213152,-0.0031820515385556,740.125
2017-08-21,0.0038107784950274,-0.0030035599999405,752.125
2017-08-22,0.0058378260448437,-0.0039953007264366,696.25
2017-08-23,0.0038109786799809,-0.0041545847222306,760.0
2017-08-24,0.0057731031265653,-0.0034764289375145,619.75
2017-08-25,0.0069145051675097,-0.0027990189129769,692.125
2017-08-26,0.0059556922711179,-0.0034250897149613,570.1666666666666
2017-08-27,0.0066377714499357,-0.0031528699261944,540.3333333333334
2017-08-28,0.0146962163647027,-0.0025828760623146,841.0833333333334
2017-08-29,0.0072191499221594,-0.0033012737839829,535.75
2017-08-30,0.0130731298885539,-0.0010776462199504,527.625
2017-08-31,0.0120475856377137,-0.0014108257487575,550.0
2017-09-01,0.0088093161657739,-0.001793784712355,532.0
2017-09-02,0.0031935463442515,-0.0026717436080435,516.3333333333334
2017-09-03,0.0053224536670155,-0.0017593215908255,500.375
2017-09-04,0.006595482816354,-0.0023572817933626,496.2083333333333
2017-09-05,0.016641491639165,-0.0014096023407184,501.9166666666667
2017-09-06,0.0014218597335343,-0.0046554123233688,485.7083333333333
2017-09-07,0.0009566793981561,-0.0044949302524448,476.9583333333333
2017-09-08,0.0034177008718091,-0.0021538630030408,468.5
2017-09-09,0.012538376397115,-0.0022256777995353,467.9166666666667
2017-09-10,0.0018894644536093,-0.0051516239812396,468.7916666666667
2017-09-11,0.0002655291494282,-0.0054172574692466,455.375
2017-09-12,0.001942518158065,-0.0033984083175776,464.125
2017-09-13,0.0044758536155969,-0.0030231187939964,460.3333333333333
2017-09-14,0.0075445581771103,-0.001744945248342,464.125
2017-09-15,0.0036528038928148,-0.0028228701345647,573.875
2017-09-16,0.0063957416948221,-0.002960535087492,648.625
2017-09-17,0.0068977222060587,-0.0020179585574657,640.75
2017-09-18,0.0064622365263673,-0.0021309100852742,636.25
2017-09-19,0.006671719482355,-0.0011446639842015,743.875
2017-09-20,0.0040583422991327,-0.0025504361806382,615.2083333333334
2017-09-21,0.0029273049246616,-0.003628728409333,518.25
2017-09-22,0.0057497426801017,-0.0019913176277466,519.375
2017-09-23,0.0030776124558857,-0.0024746003348446,553.7916666666666
2017-09-24,0.0027558369915772,-0.002991662184814,1013.375
2017-09-25,0.0023942248158451,-0.0022389619829321,806.875
2017-09-26,0.0034882875102453,-0.0023509408606496,679.75
2017-09-27,0.0067927980090144,-0.0018144454985678,682.6666666666666
2017-09-28,0.0014025401433885,-0.002899789718025,819.5416666666666
2017-09-29,0.0044967537939986,-0.0018377129589185,645.5
2017-09-30,0.0041271107271359,-0.0030623545627274,815.5652173913044
2017-10-01,0.0033810913450585,-0.0039452768090277,1027.0833333333333
2017-10-02,0.0086208285749025,-0.0017646231890483,1020.8333333333334
2017-10-03,0.007136086704856,-0.0014305521928971,1024.1666666666667
2017-10-04,0.0069285697205138,-0.0022575400913954,1020.4166666666666
2017-10-05,0.0003861640296102,-0.0039860128404109,1092.5
2017-10-06,0.0002993824292462,-0.0036664711734006,1147.9166666666667
2017-10-07,0.0005134599516131,-0.0036200189245605,1140.0
2017-10-08,0.0011422072742842,-0.003089330104452,987.375
2017-10-09,0.0024524477519017,-0.0023008158287716,520.5
2017-10-10,0.0077141316443823,-0.0020705864443791,583.6666666666666
2017-10-11,0.0086135754700821,-0.0017521454819515,517.75
2017-10-12,0.0092290461114087,-0.0011811315555229,513.0
2017-10-13,0.0035247962003015,-0.0015678423890329,515.6666666666666
2017-10-14,0.0060513598933704,-0.0012542791199815,511.3333333333333
2017-10-15,0.0057314600252207,-0.0010775817981717,506.3333333333333
2017-10-16,0.0024478307996012,-0.0014090860417942,583.7083333333334
2017-10-17,0.0009556990370702,-0.0020950429962908,753.6666666666666
2017-10-18,0.001755847732234,-0.0017860961209341,655.75
2017-10-19,0.0025427259441654,-0.0018870005825332,706.0
2017-10-20,0.0046248925654298,-0.0021565868649883,874.7916666666666
2017-10-21,0.0075457163896998,-0.0013052214724039,707.875
2017-10-22,0.011367811370409,-0.0007630456394915,684.8333333333334
2017-10-23,0.0007706121244641,-0.0010612900867795,646.0833333333334
2017-10-24,0.0020082770812788,-0.0010012613490398,651.1666666666666
2017-10-25,0.0067995681044835,-0.0007104971749525,651.4166666666666
2017-10-26,0.0052069805653983,-0.0009723256876431,648.625
2017-10-27,0.0001815715108687,-0.0014271126171054,668.875
2017-10-28,0.002076876571269,-0.0007569789037708,635.0833333333334
2017-10-29,0.0029827156777114,-0.0008197188141648,651.375
2017-10-30,0.0020348312388031,-0.0009288017602551,679.375
2017-10-31,0.0095384898799343,-0.0006016930389107,636.7916666666666
2017-11-01,0.0021903815293662,-0.0013652364025622,526.4583333333334
2017-11-02,0.0006745026780927,-0.001487203388725,548.6666666666666
2017-11-03,0.0010791822363693,-0.0012096486386671,428.5
2017-11-04,0.0004470083173357,-0.001391486465621,418.625
2017-11-05,0.0002230717478498,-0.0017979273585085,418.0416666666667
2017-11-06,0.0004206257429674,-0.0017566824583471,419.7916666666667
2017-11-07,0.0003664947901951,-0.0019242548724597,474.1666666666667
2017-11-08,0.0004105358713834,-0.0016087067062985,435.25
2017-11-09,0.0017542532079961,-0.0014131197164116,424.75
2017-11-10,0.0023987610917096,-0.0010703064630169,415.7083333333333
2017-11-11,0.0006021224312671,-0.0022419283625803,423.2916666666667
2017-11-12,0.0004419348262584,-0.0019047105660668,456.4583333333333
2017-11-13,0.0017095064105085,-0.0017734922873345,501.6666666666667
2017-11-14,0.0015602979943606,-0.0015884499267335,519.0416666666666
2017-11-15,0.0007339450781881,-0.0013200499065954,452.2083333333333
2017-11-16,0.0005341096329045,-0.0014474855012509,484.75
2017-11-17,0.0018663581982014,-0.0011408141370506,490.0
2017-11-18,0.0030496209542546,-0.0011289392405565,423.875
2017-11-19,0.0039242352602734,-0.0009790371408612,443.4583333333333
2017-11-20,0.0045709500530177,-0.0009482326389208,452.4583333333333
2017-11-21,0.0039007776700545,-0.0006526590340547,443.4166666666667
2017-11-22,0.005739213679708,-0.0004682603793764,442.5416666666667
2017-11-23,0.0041582338960346,-0.000276602771271,448.375
2017-11-24,0.000700473534975,-0.0002832901332768,474.6666666666667
2017-11-25,0.0001920618574493,-0.0003150688708523,503.5
2017-11-26,0.0001628707774151,-0.0003872131467522,430.0
2017-11-27,0.000356445190586,-0.000454241219543,430.875
2017-11-28,0.0016458820412564,-0.0003063798834236,519.2083333333334
2017-11-29,0.0010764904770479,-0.000322989724724,528.3333333333334
2017-11-30,0.0012383267084436,-0.0003311313523142,517.0416666666666
2017-12-01,0.0010439334082805,-0.00032239936194,402.0
2017-12-02,0.0002226624256865,-0.0003878796331406,359.25
2017-12-03,0.0003154095519368,-0.0004335304244883,475.5416666666667
2017-12-04,0.0004748588928771,-0.0003078170727741,588.625
2017-12-05,0.0010443501439564,-0.0003105269677378,374.8333333333333
2017-12-06,0.0005627273414367,-0.0003560356781764,363.25
2017-12-07,0.0023824876145966,-0.0002781120742549,414.7916666666667
2017-12-08,0.0013016206275582,-0.0003745365567005,367.2916666666667
2017-12-09,3.344992844661181e-05,-0.0004327595929091,367.5833333333333
2017-12-10,2.895004354818668e-05,-0.000536184428525,369.625
2017-12-11,9.834843113202286e-06,-0.0005879592411223,369.625
2017-12-12,0.0003557456928794,-0.0004542304004746,422.0416666666667
2017-12-13,0.0003238241690036,-0.0004895200350704,420.9166666666667
2017-12-14,0.0003760507430827,-0.0004529891298739,423.1666666666667
2017-12-15,0.0009783942346041,-0.000442463600706,467.125
2017-12-16,0.0010055035817491,-0.0004617316577077,505.75
2017-12-17,0.0012278107974678,-0.0004442354323798,511.75
2017-12-18,0.0002572518267794,-0.0004824608338662,515.375
2017-12-19,3.1960600853719487e-05,-0.0005530071850744,535.9166666666666
2017-12-20,7.704134065211427e-07,-0.0006503569277916,579.3333333333334
2017-12-21,3.0111046346849214e-06,-0.000732921953068,594.0
2017-12-22,0.0002028476511166,-0.0007758931858095,607.625
2017-12-23,0.0009522168817454,-0.0005448543321298,667.0
2017-12-24,0.0001995343571372,-0.0006667198854192,673.375
2017-12-25,9.11726490171862e-05,-0.0008451798217392,680.125
2017-12-26,0.000374989474765,-0.0006859906696927,542.7916666666666
2017-12-27,0.0001370470377633,-0.0008096004854375,428.8333333333333
2017-12-28,3.468812729388157e-05,-0.0009398227635171,429.4166666666667
2017-12-29,0.0014008408209494,-0.000529957707396,430.0
2017-12-30,0.0021598745613213,-0.0005689394811132,430.2916666666667
2017-12-31,0.0007699010081163,-0.0005190651283166,436.4166666666667
2018-01-01,0.0001995751935916,-0.0005892083190392,435.8333333333333
2018-01-02,0.0006502030107228,-0.000511931069646,424.75
2018-01-03,0.0023391565886401,-0.0004678811652585,532.2083333333334
2018-01-04,0.0013319230070341,-0.0005429721124616,493.75
2018-01-05,0.0001766510739294,-0.0006567829991312,569.5416666666666
2018-01-06,0.0004146116194052,-0.0005234123419569,489.25
2018-01-07,0.0011589077540736,-0.0004662428985811,498.5416666666667
2018-01-08,0.000851585439869,-0.0003949558000587,454.25
2018-01-09,1.8367195614949256e-05,-0.0005701375106997,468.9166666666667
2018-01-10,4.535944646291578e-05,-0.0006040844729406,469.1666666666667
2018-01-11,8.588213036232907e-05,-0.0006731212786222,481.875
2018-01-12,0.0002750831783747,-0.0006412784410113,504.2083333333333
2018-01-13,0.0009421630495817,-0.0006846504234344,531.8333333333334
2018-01-14,0.0001184425489103,-0.0007677511119325,531.9583333333334
2018-01-15,0.0012372946592861,-0.0006240349436913,540.2916666666666
2018-01-16,0.0021857655145112,-0.0006636154311601,538.25
2018-01-17,3.040026376845107e-05,-0.0008393518892472,624.0833333333334
2018-01-18,0.0005412278197309,-0.0005514341713125,625.0416666666666
2018-01-19,0.0001242609842328,-0.0007423630967419,631.4166666666666
2018-01-20,0.0004830741463113,-0.000690892566337,636.4166666666666
2018-01-21,0.0001251709961256,-0.0009841774600246,625.4583333333334
2018-01-22,5.7178505375252016e-05,-0.0010873344056979,591.8333333333334
2018-01-23,0.000230795003917,-0.0009907716915092,599.5
2018-01-24,0.0011489703734634,-0.0006821296482068,605.375
2018-01-25,0.0011717311033708,-0.0007750532261715,567.2083333333334
2018-01-26,0.000601326191608,-0.000702716568494,573.5416666666666
2018-01-27,0.000854748629312,-0.0007367833862491,590.3333333333334
2018-01-28,0.0013641240284395,-0.0006354989169254,440.8333333333333
2018-01-29,0.0003873143891835,-0.0006624121388205,467.25
2018-01-30,0.0005371765656852,-0.0007115113193751,477.875
2018-01-31,0.0003290538453101,-0.0007010474855822,329.8333333333333
2018-02-01,0.00074986599077,-0.0006869837936881,276.25
2018-02-02,0.0025689964682968,-0.0004660663153467,281.125
2018-02-03,0.0018587172014008,-0.0004246455032177,274.8333333333333
2018-02-04,0.0034728711214695,-0.0002689555203886,280.3333333333333
2018-02-05,0.000453239992452,-0.0003556555701491,327.7083333333333
2018-02-06,0.0003787609932946,-0.0005053802152052,378.5
2018-02-07,0.005785760821178,-0.0003247747598256,207.20833333333331
2018-02-08,0.0006684611259671,-0.0003523347479442,205.04166666666663
2018-02-09,0.0034927354775831,-0.0002588187027086,227.25
2018-02-10,0.0016227771558032,-0.0002828439799294,207.08333333333331
2018-02-11,6.477772905902525e-05,-0.0003471558599224,211.79166666666663
2018-02-12,0.000214978738578,-0.0003724472327285,177.79166666666666
2018-02-13,2.1955402309217514e-05,-0.00060097194772,178.16666666666666
2018-02-14,0.000392796655737,-0.0006792650052784,188.08333333333331
2018-02-15,0.0014638250095587,-0.0006174805900086,181.66666666666663
2018-02-16,2.371166939907792e-05,-0.0008000562729946,182.0
2018-02-17,0.0007419819093509,-0.0006412220385068,192.83333333333331
2018-02-18,0.0026373890782052,-0.0005195888949838,187.0
2018-02-19,0.0012093610087573,-0.0006181554185496,189.54166666666663
2018-02-20,0.0027302018576958,-0.0005581653226583,189.54166666666663
2018-02-21,0.002290828245339,-0.000448785394569,191.0
2018-02-22,0.0003677920703866,-0.0005864494392294,191.83333333333331
2018-02-23,0.0002531446052595,-0.0007179208511203,197.0
2018-02-24,0.000911926447419,-0.0006957350965387,201.75
2018-02-25,6.771450405684141e-05,-0.000805480692005,194.08333333333331
2018-02-26,0.0004788841633492,-0.0005708396410075,191.41666666666663
2018-02-27,0.0002877840312008,-0.0009848995413539,192.45833333333331
2018-02-28,0.0001893648518838,-0.0010095616764008,188.75
2018-03-01,0.0002871145990227,-0.0012031237473996,185.08333333333331
2018-03-02,0.0005170899858438,-0.0012667026197471,189.66666666666663
2018-03-03,0.0001578844018894,-0.0014248846183089,193.91666666666663
2018-03-04,0.0021103054766429,-0.001146033996788,196.0
2018-03-05,0.002592744413607,-0.0007825350475864,196.0
2018-03-06,0.0044123395498779,-0.0008042191754182,198.58333333333331
2018-03-07,0.0061393887362856,-0.0008386584307821,198.0
2018-03-08,0.0009112924181321,-0.0009422064973449,193.54166666666663
2018-03-09,0.0001855082957706,-0.0012605285655483,192.66666666666663
2018-03-10,0.0005368409585683,-0.0010355550271908,191.0
2018-03-11,0.0001333337290814,-0.0016154823589198,190.0
2018-03-12,0.0005836227537288,-0.0013714546225367,190.08333333333331
2018-03-13,0.0002623120813153,-0.0017412134515904,219.375
2018-03-14,3.566984085559287e-05,-0.0021592441871141,216.5
2018-03-15,0.0003797070689845,-0.0020931281298305,224.5
2018-03-16,0.0043887665042207,-0.0009186544577376,214.25
2018-03-17,0.0023465486421501,-0.0013480893585741,212.0
2018-03-18,0.0071923406993147,-0.0009648090534455,213.5
2018-03-19,0.0053204220719864,-0.0016151191990435,211.75
2018-03-20,0.0003584061942193,-0.0013774461136706,208.25
2018-03-21,0.0007476378901917,-0.0014310061832776,206.25
2018-03-22,0.0001499603265894,-0.002136483183068,207.5
2018-03-23,0.0010464158090339,-0.0013992879910687,206.5
2018-03-24,0.0069046057454623,-0.0008693296348438,206.0
2018-03-25,0.0002766008400867,-0.0017554513516419,206.5
2018-03-26,0.0031908056181704,-0.0011394580131824,207.5
2018-03-27,0.0009438123557081,-0.0016044947303456,210.5
2018-03-28,0.0001827231323192,-0.0023922071111285,210.5
2018-03-29,0.000272267561565,-0.0023138526280507,210.5
2018-03-30,0.0026611190309972,-0.0011503340095946,217.0
2018-03-31,0.0106144397465062,-0.0007055698072994,216.75
2018-04-01,0.0003157801686816,-0.0024171782354492,213.25
2018-04-02,2.57799803269761e-05,-0.002842165346819,212.5
2018-04-03,0.0001935224900314,-0.0029530136393658,212.25
2018-04-04,0.0009355159538649,-0.0022573416980671,211.25
2018-04-05,0.0065384584686133,-0.0019361556011726,205.5
2018-04-06,0.0025376176578203,-0.0023050210342255,205.75
2018-04-07,0.0001482494631018,-0.0026686145510416,206.5
2018-04-08,5.347168743690513e-05,-0.0034970645327246,207.30434782608697
2018-04-09,4.5792892046860754e-05,-0.0035800545766617,208.0
2018-04-10,0.0021901771877308,-0.0024267523644073,206.75
2018-04-11,0.0013022468772169,-0.0022161557155905,224.29166666666663
2018-04-12,0.002714437696335,-0.0020554075770676,220.95833333333331
2018-04-13,0.0107021943278145,-0.0013132119682021,218.79166666666663
2018-04-14,0.0067572109121332,-0.001551119536709,213.70833333333331
2018-04-15,0.0008297563396158,-0.0027359367127464,253.83333333333331
2018-04-16,3.532038615217118e-05,-0.0038569335171887,212.04166666666663
2018-04-17,0.0001809644926874,-0.003782432859379,259.375
2018-04-18,0.0013705627237257,-0.0037466287594216,251.54166666666663
2018-04-19,0.0042065164961611,-0.0025119148120664,256.125
2018-04-20,0.0009799207446381,-0.004144192667239,248.70833333333331
2018-04-21,0.0065130053737932,-0.0026289098803513,261.9583333333333
2018-04-22,0.00305499216215,-0.0030738241249321,233.45833333333331
2018-04-23,0.0110091465051278,-0.0020636103854973,239.45833333333331
2018-04-24,0.0186966191792261,-0.0011923924926559,243.875
2018-04-25,0.0086960220578502,-0.00128736455303,349.125
