# Public domain dataset from https://github.com/amacd31/daily_hydromet_sample_data
date,P,PE,Q
1993-11-17,8.079774856567383,1.6110199661290323,399.45377088
1993-11-18,0.0,1.5907768233870967,221.05793088000013
1993-11-19,0.0,1.5705336806451613,146.8962316799998
1993-11-20,0.0,1.550290537903226,115.34565311999998
1993-11-21,0.0,1.5300473951612903,93.68330112000014
1993-11-22,0.0,1.509804252419355,81.75626495999985
1993-11-23,0.0,1.4895611096774193,83.33634239999978
1993-11-24,0.0,1.4693179669354839,76.17502368
1993-11-25,0.05465087294578552,1.4490748241935485,72.81098783999998
1993-11-26,0.17658814787864685,1.4288316814516129,68.6059430399999
1993-11-27,3.3540594577789307,1.4085885387096773,71.81706816000005
1993-11-28,0.0,1.3883453959677419,64.17153216000003
1993-11-29,0.0,1.3681022532258065,56.60245152000017
1993-11-30,0.0,1.347859110483871,55.78692768000005
1993-12-01,0.0,1.3276159677419355,51.37800191999993
1993-12-02,0.4680961072444916,1.3267673198924732,51.530912639999954
1993-12-03,5.522083282470703,1.3259186720430107,94.54979520000003
1993-12-04,41.628047943115234,1.3250700241935485,8012.496242880003
1993-12-05,10.891500473022461,1.324221376344086,1516.6959465600007
1993-12-06,0.0,1.3233727284946237,509.9062809600003
1993-12-07,0.0,1.3225240806451612,284.8471862399996
1993-12-08,0.0,1.321675432795699,221.4147225599997
1993-12-09,0.7593687176704407,1.3208267849462367,192.10683456000012
1993-12-10,8.004228591918945,1.3199781370967743,465.58765728000014
1993-12-11,0.025687294080853462,1.319129489247312,249.8306313600004
1993-12-12,0.0,1.3182808413978495,173.78303328000018
1993-12-13,3.4971580505371094,1.3174321935483873,1481.67939168
1993-12-14,21.97944450378418,1.3165835456989248,2031.44440032
1993-12-15,0.2713510990142822,1.3157348978494625,485.87381280000017
1993-12-16,0.0,1.3148862500000003,297.1055289599999
1993-12-17,0.0,1.3140376021505378,227.25081503999974
1993-12-18,0.7254701256752014,1.3131889543010755,196.03154304
1993-12-19,0.016393186524510384,1.312340306451613,172.63620288000018
1993-12-20,6.42167329788208,1.3114916586021508,759.7114272000001
1993-12-21,4.9284749031066895,1.3106430107526883,641.7153216000005
1993-12-22,0.0,1.309794362903226,298.32881472000014
1993-12-23,1.7639563083648682,1.3089457150537636,250.59518496000013
1993-12-24,0.0,1.3080970672043013,200.28755808
1993-12-25,0.0,1.307248419354839,174.90437856000025
1993-12-26,0.0,1.3063997715053766,142.74215711999975
1993-12-27,0.0,1.3055511236559143,141.9521183999997
1993-12-28,2.5064444541931152,1.3047024758064518,1620.77717664
1993-12-29,24.285629272460938,1.3038538279569896,1259.8059369600007
1993-12-30,0.0,1.303005180107527,390.96722591999986
1993-12-31,0.0,1.3021565322580648,262.4457657600002
1994-01-01,2.5397086143493652,1.3021565322580648,318.86982143999955
